species,seed_dry_mass_mg,SLA_mm2_mg.1,height_m
Fallopia_dentatoalata,0.2830395997643796,0.6196073541119543,1.2162863107218476
Fallopia_dumetorum,0.6140208288294978,0.5207150498254557,2.202924743860751
Persicaria_conspicua,0.566195399321431,1.1955266498093275,0.5751087878246443
Persicaria_praetermissa,0.566195399321431,1.1955266498093275,0.5751087878246443
Persicaria_muricata,0.566195399321431,1.1955266498093275,0.5751087878246443
Persicaria_filiformis,0.32521894153850117,1.1441151014568824,0.567469559225695
Polygonum_longisetum,0.01826328637380625,1.1117344953278254,0.5395626440551041
Persicaria_longiseta,0.01826328637380625,1.1117344953278254,0.5395626440551041
Persicaria_posumbu,0.05237778175582511,1.1117344953278254,0.5395626440551041
Polygonum_hydropiper,0.29499468334133894,1.3861104608124513,0.6459722031822899
Persicaria_hydropiper,0.29499468334133894,1.3861104608124513,0.6459722031822899
Persicaria_maculosa,0.36884214951695876,1.3056087642381542,0.6232870795894556
Persicaria_lapathifolia,0.559881797996847,1.2871055439343695,0.6405099839385291
Persicaria_viscosa,0.58627896479045,1.178099776836804,0.6669008935128538
Persicaria_hastatosagittata,0.58627896479045,1.178099776836804,0.6669008935128538
Persicaria_thunbergii,0.58627896479045,1.178099776836804,0.6669008935128538
Persicaria_dissitiflora,0.58627896479045,1.178099776836804,0.6669008935128538
Persicaria_senticosa,0.58627896479045,1.178099776836804,0.6669008935128538
Polygonum_sagittatum,0.6145047452560422,1.1331696467629646,0.8046024847501582
Persicaria_perfoliata,0.559881797996847,1.2871055439343695,0.6405099839385291
Persicaria_nepalensis,0.787954381530256,0.9919970216428159,0.5698867555443049
Vicia_anguste-pinnata,1.2070715718044132,1.0865815938440597,-0.7253467913639228
Vicia_chosenensis,1.2070715718044132,1.0865815938440597,-0.7253467913639228
Vicia_sativa,1.7858011159852292,1.0072483224560038,-0.6743711223044658
Vicia_venosa,1.2771160343335644,1.2266579046175705,-0.7907573202126658
Vicia_nipponica,1.2771160343335644,1.2266579046175705,-0.7907573202126658
Vicia_unijuga,1.3207263305450523,1.5651295844753654,-0.7845329418826422
Vicia_amoena,2.012044984227532,0.8918268483837564,-0.4728566320981671
Vicia_cracca,1.6395739179673947,1.0287774184736886,-0.7315364283651006
Lathyrus_davidii,1.2025294102928457,1.0722703634901694,-0.9042289100517076
Astragalus_membranaceus,1.1310880816308957,1.0797758559515582,-0.7053549514892774
Glycine_soja,3.3575908502959715,0.7054061590966184,-0.9809937376257841
Dumasia_truncata,1.8426515618137522,1.0005236839099652,-0.6709487328911568
Desmodium_oldhamii,0.6915207275270117,0.9687822791520971,-0.7863237628193265
Desmodium_podocarpum,0.5785998975392114,-0.9265933282926825,0.05600053852307107
